Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,TimeDim,Dim1Type,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
25267089,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2005,SEX,MLE,NA,NA,NA,NA,NA,NA,292 [136-562],291.6454,136.0763,562.0703,NA,2021-02-09T16:24:17.743+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25267090,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2018,SEX,MLE,NA,NA,NA,NA,NA,NA,550 [358-893],550.4834,357.9709,892.632,NA,2021-02-09T16:24:17.76+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25267091,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2003,SEX,FMLE,NA,NA,NA,NA,NA,NA,99 [63-159],98.55968,63.28317,159.017,NA,2021-02-09T16:24:17.79+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25267092,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2002,SEX,FMLE,NA,NA,NA,NA,NA,NA,95 [45-180],95.04867,44.58157,179.537,NA,2021-02-09T16:24:17.807+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25267093,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2012,SEX,BTSX,NA,NA,NA,NA,NA,NA,543 [231-1088],542.6809,230.9148,1087.789,NA,2021-02-09T16:24:17.823+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25267094,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2004,SEX,FMLE,NA,NA,NA,NA,NA,NA,101 [66-161],100.8631,66.42237,161.2077,NA,2021-02-09T16:24:17.853+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25267095,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2018,SEX,BTSX,NA,NA,NA,NA,NA,NA,724 [453-1206],723.608,452.5863,1206.327,NA,2021-02-09T16:24:17.87+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25267096,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2006,SEX,FMLE,NA,NA,NA,NA,NA,NA,107 [47-211],107.2639,47.33899,211.0203,NA,2021-02-09T16:24:17.883+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25267097,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2007,SEX,FMLE,NA,NA,NA,NA,NA,NA,110 [68-184],109.7817,68.45261,183.8328,NA,2021-02-09T16:24:17.917+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25267098,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2003,SEX,BTSX,NA,NA,NA,NA,NA,NA,376 [262-574],376.477,261.595,574.2368,NA,2021-02-09T16:24:17.93+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25267099,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2009,SEX,BTSX,NA,NA,NA,NA,NA,NA,444 [193-878],444.2573,192.9169,878.1148,NA,2021-02-09T16:24:17.963+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25267100,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2002,SEX,MLE,NA,NA,NA,NA,NA,NA,273 [130-518],272.6474,130.0713,517.9215,NA,2021-02-09T16:24:17.98+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25267101,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2005,SEX,BTSX,NA,NA,NA,NA,NA,NA,396 [183-765],395.6798,183.209,765.3404,NA,2021-02-09T16:24:17.993+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25267102,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2014,SEX,BTSX,NA,NA,NA,NA,NA,NA,609 [253-1225],609.0863,253.1263,1224.657,NA,2021-02-09T16:24:18.027+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25267103,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2014,SEX,FMLE,NA,NA,NA,NA,NA,NA,147 [57-302],147.1726,56.54553,302.4693,NA,2021-02-09T16:24:18.04+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25267104,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2001,SEX,FMLE,NA,NA,NA,NA,NA,NA,93 [44-176],92.87205,43.88431,175.8081,NA,2021-02-09T16:24:18.057+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25267105,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2017,SEX,BTSX,NA,NA,NA,NA,NA,NA,687 [285-1407],687.4148,284.7315,1406.62,NA,2021-02-09T16:24:18.073+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25267106,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2005,SEX,FMLE,NA,NA,NA,NA,NA,NA,104 [47-203],104.0343,47.13267,203.2701,NA,2021-02-09T16:24:18.103+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25267107,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2000,SEX,BTSX,NA,NA,NA,NA,NA,NA,355 [225-540],355.0715,225.0659,540.2307,NA,2021-02-09T16:24:18.12+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25267108,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2004,SEX,MLE,NA,NA,NA,NA,NA,NA,285 [209-416],285.268,208.5602,416.4116,NA,2021-02-09T16:24:18.137+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25267109,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2008,SEX,BTSX,NA,NA,NA,NA,NA,NA,428 [191-840],427.9169,190.5187,839.7624,NA,2021-02-09T16:24:18.167+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25267110,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2011,SEX,BTSX,NA,NA,NA,NA,NA,NA,483 [208-960],483.0204,208.405,959.7236,NA,2021-02-09T16:24:18.23+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25267111,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2019,SEX,MLE,NA,NA,NA,NA,NA,NA,578 [299-1075],578.395,298.5287,1075.151,NA,2021-02-09T16:24:18.26+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25267112,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2011,SEX,FMLE,NA,NA,NA,NA,NA,NA,119 [48-245],118.5614,48.3163,244.6777,NA,2021-02-09T16:24:18.277+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25267113,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2010,SEX,BTSX,NA,NA,NA,NA,NA,NA,454 [197-899],454.1071,197.0526,899.0229,NA,2021-02-09T16:24:18.293+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25267114,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2016,SEX,BTSX,NA,NA,NA,NA,NA,NA,668 [278-1351],667.8568,277.8406,1350.965,NA,2021-02-09T16:24:18.31+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25267115,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2003,SEX,MLE,NA,NA,NA,NA,NA,NA,278 [198-415],277.9173,198.3119,415.2197,NA,2021-02-09T16:24:18.34+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25267116,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2008,SEX,FMLE,NA,NA,NA,NA,NA,NA,112 [48-227],111.7712,47.53998,226.9105,NA,2021-02-09T16:24:18.357+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25267117,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2016,SEX,MLE,NA,NA,NA,NA,NA,NA,507 [217-1014],507.3311,217.2982,1014.423,NA,2021-02-09T16:24:18.37+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25267118,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2010,SEX,MLE,NA,NA,NA,NA,NA,NA,341 [150-665],340.7169,150.2876,665.3396,NA,2021-02-09T16:24:18.403+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25267119,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2015,SEX,FMLE,NA,NA,NA,NA,NA,NA,148 [56-308],148.4011,56.23771,308.1615,NA,2021-02-09T16:24:18.42+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25267120,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2012,SEX,FMLE,NA,NA,NA,NA,NA,NA,133 [53-274],132.5002,53.30764,273.7985,NA,2021-02-09T16:24:18.433+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25267121,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2017,SEX,MLE,NA,NA,NA,NA,NA,NA,523 [225-1058],522.6787,224.5997,1057.909,NA,2021-02-09T16:24:18.45+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25267122,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2001,SEX,MLE,NA,NA,NA,NA,NA,NA,268 [129-501],267.8589,128.783,501.1212,NA,2021-02-09T16:24:18.48+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25267123,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2012,SEX,MLE,NA,NA,NA,NA,NA,NA,410 [178-814],410.1807,177.6071,813.9905,NA,2021-02-09T16:24:18.497+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25267124,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2002,SEX,BTSX,NA,NA,NA,NA,NA,NA,368 [175-697],367.6961,174.6528,697.4586,NA,2021-02-09T16:24:18.513+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25267125,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2019,SEX,FMLE,NA,NA,NA,NA,NA,NA,182 [77-366],181.5418,77.1109,365.544,NA,2021-02-09T16:24:18.543+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25267126,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2004,SEX,BTSX,NA,NA,NA,NA,NA,NA,386 [275-578],386.1311,274.9825,577.6193,NA,2021-02-09T16:24:18.56+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25267127,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2007,SEX,BTSX,NA,NA,NA,NA,NA,NA,417 [282-653],416.9372,281.882,652.6475,NA,2021-02-09T16:24:18.577+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25267128,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2013,SEX,MLE,NA,NA,NA,NA,NA,NA,441 [189-881],440.6691,189.4456,880.6638,NA,2021-02-09T16:24:18.59+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25267129,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2008,SEX,MLE,NA,NA,NA,NA,NA,NA,316 [143-613],316.1457,142.9788,612.8519,NA,2021-02-09T16:24:18.637+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25267130,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2000,SEX,MLE,NA,NA,NA,NA,NA,NA,264 [167-401],264.0872,167.0139,400.5752,NA,2021-02-09T16:24:18.653+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25267131,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2000,SEX,FMLE,NA,NA,NA,NA,NA,NA,91 [58-140],90.98429,58.05201,139.6555,NA,2021-02-09T16:24:18.67+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25267132,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2016,SEX,FMLE,NA,NA,NA,NA,NA,NA,161 [61-337],160.5257,60.54238,336.5422,NA,2021-02-09T16:24:18.7+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25267133,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2011,SEX,MLE,NA,NA,NA,NA,NA,NA,364 [160-715],364.459,160.0887,715.0459,NA,2021-02-09T16:24:18.73+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25267134,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2010,SEX,FMLE,NA,NA,NA,NA,NA,NA,113 [47-234],113.3902,46.76499,233.6833,NA,2021-02-09T16:24:18.767+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25267135,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2009,SEX,FMLE,NA,NA,NA,NA,NA,NA,114 [47-234],113.6403,47.24835,233.8043,NA,2021-02-09T16:24:18.813+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25267136,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2013,SEX,BTSX,NA,NA,NA,NA,NA,NA,580 [244-1168],580.2505,244.2689,1168.407,NA,2021-02-09T16:24:18.86+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25267137,VIOLENCE_HOMICIDENUM,COUNTRY,BDI,YEAR,2013,SEX,FMLE,NA,NA,NA,NA,NA,NA,140 [55-288],139.5814,54.82328,287.7432,NA,2021-02-09T16:24:18.92+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25267978,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2016,SEX,FMLE,NA,NA,NA,NA,NA,NA,72 [58-89],72.38108,58.40606,88.61513,NA,2021-02-09T16:24:39.42+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25267979,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2000,SEX,MLE,NA,NA,NA,NA,NA,NA,123 [103-145],122.7509,102.7714,145.2746,NA,2021-02-09T16:24:39.437+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25267980,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2011,SEX,BTSX,NA,NA,NA,NA,NA,NA,180 [148-217],180.184,147.9661,217.0356,NA,2021-02-09T16:24:39.467+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25267981,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2000,SEX,BTSX,NA,NA,NA,NA,NA,NA,207 [172-247],207.1292,171.9218,246.724,NA,2021-02-09T16:24:39.483+01:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
25267982,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2009,SEX,BTSX,NA,NA,NA,NA,NA,NA,169 [139-202],168.5806,138.9122,202.3244,NA,2021-02-09T16:24:39.497+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25267983,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2001,SEX,BTSX,NA,NA,NA,NA,NA,NA,230 [190-274],229.607,190.2475,273.942,NA,2021-02-09T16:24:39.53+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25267984,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2005,SEX,FMLE,NA,NA,NA,NA,NA,NA,83 [68-100],83.32168,68.22182,99.99754,NA,2021-02-09T16:24:39.543+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25267985,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2009,SEX,MLE,NA,NA,NA,NA,NA,NA,97 [80-115],96.67953,80.30984,115.2433,NA,2021-02-09T16:24:39.56+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25267986,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2001,SEX,MLE,NA,NA,NA,NA,NA,NA,136 [114-162],136.3344,113.9819,161.6689,NA,2021-02-09T16:24:39.577+01:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
25267987,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2018,SEX,MLE,NA,NA,NA,NA,NA,NA,85 [69-104],84.96621,68.71401,104.3485,NA,2021-02-09T16:24:39.607+01:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
25267988,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2005,SEX,MLE,NA,NA,NA,NA,NA,NA,115 [96-136],115.3068,96.33432,136.4956,NA,2021-02-09T16:24:39.623+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25267989,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2013,SEX,MLE,NA,NA,NA,NA,NA,NA,89 [74-108],89.49491,73.93128,107.8299,NA,2021-02-09T16:24:39.64+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25267990,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2014,SEX,FMLE,NA,NA,NA,NA,NA,NA,70 [57-86],70.43244,57.20191,85.64534,NA,2021-02-09T16:24:39.67+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25267991,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2014,SEX,BTSX,NA,NA,NA,NA,NA,NA,164 [134-199],164.3055,134.4337,198.8493,NA,2021-02-09T16:24:39.687+01:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
25267992,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2002,SEX,BTSX,NA,NA,NA,NA,NA,NA,237 [197-283],237.2369,197.0495,282.7476,NA,2021-02-09T16:24:39.703+01:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
25267993,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2006,SEX,FMLE,NA,NA,NA,NA,NA,NA,78 [64-94],77.89859,63.5865,93.77348,NA,2021-02-09T16:24:39.78+01:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
25267994,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2010,SEX,BTSX,NA,NA,NA,NA,NA,NA,161 [132-195],161.1346,132.3985,194.5139,NA,2021-02-09T16:24:39.797+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25267995,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2004,SEX,BTSX,NA,NA,NA,NA,NA,NA,214 [178-255],214.3603,178.1551,254.9705,NA,2021-02-09T16:24:39.827+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25267996,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2019,SEX,BTSX,NA,NA,NA,NA,NA,NA,149 [120-185],149.4945,119.5254,184.8631,NA,2021-02-09T16:24:39.86+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25267997,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2015,SEX,FMLE,NA,NA,NA,NA,NA,NA,72 [58-88],72.1081,58.28518,87.85697,NA,2021-02-09T16:24:39.873+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25267998,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2009,SEX,FMLE,NA,NA,NA,NA,NA,NA,72 [59-87],71.90104,58.60233,87.08108,NA,2021-02-09T16:24:39.907+01:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
25267999,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2010,SEX,FMLE,NA,NA,NA,NA,NA,NA,69 [56-83],68.54539,55.74336,83.17083,NA,2021-02-09T16:24:39.92+01:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
25268000,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2008,SEX,BTSX,NA,NA,NA,NA,NA,NA,165 [136-198],165.0859,136.1468,197.9253,NA,2021-02-09T16:24:39.953+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25268001,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2011,SEX,MLE,NA,NA,NA,NA,NA,NA,103 [85-123],102.9272,85.15582,123.0908,NA,2021-02-09T16:24:39.983+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25268002,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2004,SEX,FMLE,NA,NA,NA,NA,NA,NA,89 [73-107],89.38636,73.388,106.9864,NA,2021-02-09T16:24:40.007+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25268003,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2008,SEX,MLE,NA,NA,NA,NA,NA,NA,97 [81-115],96.8604,80.56269,115.301,NA,2021-02-09T16:24:40.037+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25268004,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2004,SEX,MLE,NA,NA,NA,NA,NA,NA,125 [105-148],124.974,104.7671,147.9841,NA,2021-02-09T16:24:40.05+01:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
25268005,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2012,SEX,BTSX,NA,NA,NA,NA,NA,NA,169 [139-205],169.4878,138.8323,204.7338,NA,2021-02-09T16:24:40.083+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25268006,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2003,SEX,BTSX,NA,NA,NA,NA,NA,NA,195 [162-233],195.4096,162.2201,233.0256,NA,2021-02-09T16:24:40.113+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25268007,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2019,SEX,MLE,NA,NA,NA,NA,NA,NA,83 [67-103],83.29962,66.95536,102.7467,NA,2021-02-09T16:24:40.13+01:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
25268008,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2008,SEX,FMLE,NA,NA,NA,NA,NA,NA,68 [56-83],68.22555,55.58408,82.62431,NA,2021-02-09T16:24:40.16+01:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
25268009,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2017,SEX,FMLE,NA,NA,NA,NA,NA,NA,69 [55-85],68.94366,55.26536,85.08198,NA,2021-02-09T16:24:40.177+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25268010,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2017,SEX,MLE,NA,NA,NA,NA,NA,NA,87 [71-107],86.93111,70.58515,106.82470000000001,NA,2021-02-09T16:24:40.21+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
25268011,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2015,SEX,MLE,NA,NA,NA,NA,NA,NA,93 [76-112],92.57216,75.73673,112.358,NA,2021-02-09T16:24:40.223+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25268012,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2003,SEX,MLE,NA,NA,NA,NA,NA,NA,114 [96-135],114.2863,95.72391,135.3622,NA,2021-02-09T16:24:40.257+01:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
25268013,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2011,SEX,FMLE,NA,NA,NA,NA,NA,NA,77 [63-94],77.25676,62.81025,93.94484,NA,2021-02-09T16:24:40.287+01:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
25268014,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2012,SEX,MLE,NA,NA,NA,NA,NA,NA,98 [81-118],97.90256,80.80743,117.6059,NA,2021-02-09T16:24:40.303+01:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
25268015,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2013,SEX,FMLE,NA,NA,NA,NA,NA,NA,70 [57-85],69.99105,56.84623,84.90097,NA,2021-02-09T16:24:40.333+01:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
25268016,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2016,SEX,BTSX,NA,NA,NA,NA,NA,NA,164 [133-200],163.7724,132.9023,200.2647,NA,2021-02-09T16:24:40.35+01:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
25268017,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2005,SEX,BTSX,NA,NA,NA,NA,NA,NA,199 [165-236],198.6284,164.5561,236.4932,NA,2021-02-09T16:24:40.38+01:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
25268018,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2007,SEX,BTSX,NA,NA,NA,NA,NA,NA,188 [155-226],188.3774,155.0856,225.6347,NA,2021-02-09T16:24:40.397+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25268019,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2015,SEX,BTSX,NA,NA,NA,NA,NA,NA,165 [134-200],164.6803,134.0219,200.215,NA,2021-02-09T16:24:40.43+01:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
25268020,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2007,SEX,MLE,NA,NA,NA,NA,NA,NA,108 [90-129],108.3421,89.89309,128.9639,NA,2021-02-09T16:24:40.443+01:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
25268021,VIOLENCE_HOMICIDENUM,COUNTRY,BEL,YEAR,2017,SEX,BTSX,NA,NA,NA,NA,NA,NA,156 [126-192],155.8748,125.8505,191.9067,NA,2021-02-09T16:24:40.46+01:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
